date,race,rider,rank,team
05-02-2017, 2017   »   22nd G.P. Costa degli Etruschi  (1.1),Davide_Pacchiardo,44,GM_Europa_Ovini_2017
05-02-2017, 2017   »   22nd G.P. Costa degli Etruschi  (1.1),Georg_Zimmermann,45,Team_Felbermayr_-_Simplon_Wels__2017
05-02-2017, 2017   »   22nd G.P. Costa degli Etruschi  (1.1),Ildar_Arslanov,46,Gazprom_RusVelo_2017
05-02-2017, 2017   »   22nd G.P. Costa degli Etruschi  (1.1),Andrea_Vendrame,47,Androni_Giocattoli_2017
05-02-2017, 2017   »   22nd G.P. Costa degli Etruschi  (1.1),Daniel_Auer,48,Team_Felbermayr_-_Simplon_Wels__2017
05-02-2017, 2017   »   22nd G.P. Costa degli Etruschi  (1.1),Mattia_Viel,49,Unieuro_Trevigiani_Hemus_1896_2017
05-02-2017, 2017   »   22nd G.P. Costa degli Etruschi  (1.1),Maximilian_Worner,50,0711_cycling_2017
05-02-2017, 2017   »   22nd G.P. Costa degli Etruschi  (1.1),Jonas_Engel,51,0711_cycling_2017
05-02-2017, 2017   »   22nd G.P. Costa degli Etruschi  (1.1),Matteo_Rotondi,52,GM_Europa_Ovini_2017
05-02-2017, 2017   »   22nd G.P. Costa degli Etruschi  (1.1),Antonio_Di_Sante,53,GM_Europa_Ovini_2017
05-02-2017, 2017   »   22nd G.P. Costa degli Etruschi  (1.1),Alexander_Wachter,54,Tirol_Cycling_Team_2017
05-02-2017, 2017   »   22nd G.P. Costa degli Etruschi  (1.1),Alan_Marangoni,55,Nippo_Vini_Fantini_2017
05-02-2017, 2017   »   22nd G.P. Costa degli Etruschi  (1.1),David_Galarreta,56,Amore_Vita_Selle_SMP_20
05-02-2017, 2017   »   22nd G.P. Costa degli Etruschi  (1.1),Danilo_Celano,57,Amore_Vita_Selle_SMP_20
05-02-2017, 2017   »   22nd G.P. Costa degli Etruschi  (1.1),Alex_Turrin,58,Wilier_Triestina_Selle_Italia_2017
05-02-2017, 2017   »   22nd G.P. Costa degli Etruschi  (1.1),Nicolas_Samparisi,59,d_Amico_Utensilnord_2017
05-02-2017, 2017   »   22nd G.P. Costa degli Etruschi  (1.1),Francesco_Bettini,60,Italy_2017
05-02-2017, 2017   »   22nd G.P. Costa degli Etruschi  (1.1),Gian_Friesecke,61,Team_Vorarlberg_2017
05-02-2017, 2017   »   22nd G.P. Costa degli Etruschi  (1.1),Eric_Alfaro,62,0711_cycling_2017
05-02-2017, 2017   »   22nd G.P. Costa degli Etruschi  (1.1),Iuri_Filosi,63,Nippo_Vini_Fantini_2017
05-02-2017, 2017   »   22nd G.P. Costa degli Etruschi  (1.1),John_Anderson_Rodriguez,64,Delko_Marseille_Provence_KTM_2017
05-02-2017, 2017   »   22nd G.P. Costa degli Etruschi  (1.1),Ilia_Koshevoy,65,Wilier_Triestina_Selle_Italia_2017
05-02-2017, 2017   »   22nd G.P. Costa degli Etruschi  (1.1),Fabian_Lienhard,66,Team_Vorarlberg_2017
05-02-2017, 2017   »   22nd G.P. Costa degli Etruschi  (1.1),Daniel_Lehner,67,Team_Felbermayr_-_Simplon_Wels__2017
05-02-2017, 2017   »   22nd G.P. Costa degli Etruschi  (1.1),Nicolas_Nesi,68,Italy_2017
05-02-2017, 2017   »   22nd G.P. Costa degli Etruschi  (1.1),Edward_Ravasi,69,UAE_Team_Emirates_2017
05-02-2017, 2017   »   22nd G.P. Costa degli Etruschi  (1.1),Bruno_Maltar,70,Meridiana_Kamen_Team_2017
05-02-2017, 2017   »   22nd G.P. Costa degli Etruschi  (1.1),Maximilian_Kuen,71,Tirol_Cycling_Team_2017
05-02-2017, 2017   »   22nd G.P. Costa degli Etruschi  (1.1),Enrico_Salvador,72,Tirol_Cycling_Team_2017
05-02-2017, 2017   »   22nd G.P. Costa degli Etruschi  (1.1),Fausto_Masnada,73,Androni_Giocattoli_2017
05-02-2017, 2017   »   22nd G.P. Costa degli Etruschi  (1.1),Antonino_Parrinello,74,GM_Europa_Ovini_2017
05-02-2017, 2017   »   22nd G.P. Costa degli Etruschi  (1.1),Imerio_Cima,75,Italy_2017
05-02-2017, 2017   »   22nd G.P. Costa degli Etruschi  (1.1),Nicola_Ruffoni,76,Bardiani_CSF_2017
05-02-2017, 2017   »   22nd G.P. Costa degli Etruschi  (1.1),Marco_Marcato,77,UAE_Team_Emirates_2017
05-02-2017, 2017   »   22nd G.P. Costa degli Etruschi  (1.1),Edoardo_Zardini,78,Bardiani_CSF_2017
05-02-2017, 2017   »   22nd G.P. Costa degli Etruschi  (1.1),Benjamin_Brkic,79,Tirol_Cycling_Team_2017
05-02-2017, 2017   »   22nd G.P. Costa degli Etruschi  (1.1),Matthias_Krizek,80,Tirol_Cycling_Team_2017
05-02-2017, 2017   »   22nd G.P. Costa degli Etruschi  (1.1),Ettore_Carlini,81,d_Amico_Utensilnord_2017
05-02-2017, 2017   »   22nd G.P. Costa degli Etruschi  (1.1),niccolo_Salvietti,82,Sangemini-MGKvis_2017
05-02-2017, 2017   »   22nd G.P. Costa degli Etruschi  (1.1),Stefano_Pirazzi,83,Bardiani_CSF_2017
05-02-2017, 2017   »   22nd G.P. Costa degli Etruschi  (1.1),Sebastian_Baldauf,84,Team_Vorarlberg_2017
05-02-2017, 2017   »   22nd G.P. Costa degli Etruschi  (1.1),Mirco_Maestri,85,Bardiani_CSF_2017
05-02-2017, 2017   »   22nd G.P. Costa degli Etruschi  (1.1),Emanuel_Kiserlovski,86,Meridiana_Kamen_Team_2017
05-02-2017, 2017   »   22nd G.P. Costa degli Etruschi  (1.1),Patrick_Jager,87,Team_Vorarlberg_2017
05-02-2017, 2017   »   22nd G.P. Costa degli Etruschi  (1.1),Uros_Repse,88,Meridiana_Kamen_Team_2017
05-02-2017, 2017   »   22nd G.P. Costa degli Etruschi  (1.1),Mateo_Frankovic,89,Meridiana_Kamen_Team_2017
05-02-2017, 2017   »   22nd G.P. Costa degli Etruschi  (1.1),Marco_Molteni,90,Unieuro_Trevigiani_Hemus_1896_2017
05-02-2017, 2017   »   22nd G.P. Costa degli Etruschi  (1.1),Adriano_Brogi,91,GM_Europa_Ovini_2017
05-02-2017, 2017   »   22nd G.P. Costa degli Etruschi  (1.1),Sergio_Vega,92,Unieuro_Trevigiani_Hemus_1896_2017
05-02-2017, 2017   »   22nd G.P. Costa degli Etruschi  (1.1),Riccardo_Zoidl,93,Team_Felbermayr_-_Simplon_Wels__2017
05-02-2017, 2017   »   22nd G.P. Costa degli Etruschi  (1.1),Paolo_Prandini,94,Sangemini-MGKvis_2017
05-02-2017, 2017   »   22nd G.P. Costa degli Etruschi  (1.1),Andrei_Solomennikov,95,Gazprom_RusVelo_2017
05-02-2017, 2017   »   22nd G.P. Costa degli Etruschi  (1.1),Kanstantsin_Klimiankou,96,Minsk_Cycling_Club_2017
05-02-2017, 2017   »   22nd G.P. Costa degli Etruschi  (1.1),Henrik_Hamm,97,0711_cycling_2017
05-02-2017, 2017   »   22nd G.P. Costa degli Etruschi  (1.1),Aleksey_Rybalkin,98,Gazprom_RusVelo_2017
05-02-2017, 2017   »   22nd G.P. Costa degli Etruschi  (1.1),Artem_nych,99,Gazprom_RusVelo_2017
05-02-2017, 2017   »   68th Volta a la Comunitat Valenciana  (2.1),nbcoureurs,169,all
05-02-2017, 2017   »   22nd G.P. Costa degli Etruschi  (1.1),Raman_Ramanau,100,Minsk_Cycling_Club_2017
05-02-2017, 2017   »   22nd G.P. Costa degli Etruschi  (1.1),Simone_Bernardini,101,Sangemini-MGKvis_2017
05-02-2017, 2017   »   22nd G.P. Costa degli Etruschi  (1.1),Johannes_Schinnagel,102,Team_Felbermayr_-_Simplon_Wels__2017
05-02-2017, 2017   »   22nd G.P. Costa degli Etruschi  (1.1),Sebastian_Lander,103,GM_Europa_Ovini_2017
05-02-2017, 2017   »   22nd G.P. Costa degli Etruschi  (1.1),Marino_Kobayashi,104,Nippo_Vini_Fantini_2017
05-02-2017, 2017   »   22nd G.P. Costa degli Etruschi  (1.1),Martin_Laas,105,Delko_Marseille_Provence_KTM_2017
05-02-2017, 2017   »   22nd G.P. Costa degli Etruschi  (1.1),Andrea_Ruscetta,106,GM_Europa_Ovini_2017
19-02-2017, 2017   »   49th Tour Cycliste International du Haut Var-matin  (2.1),nbcoureurs,111,all
05-02-2017, 2017   »   47th Etoile de Bessèges  (2.1),nbcoureurs,122,all
29-01-2017, 2017   »   Grand Prix Cycliste la Marseillaise  (1.1),nbcoureurs,108,all
29-01-2017, 2017   »   Grand Prix Cycliste la Marseillaise  (1.1),Arthur_Vichot,1,FDJ_2017
29-01-2017, 2017   »   Grand Prix Cycliste la Marseillaise  (1.1),Maxime_Bouet,2,Fortuneo_Vital_Concept_2017
29-01-2017, 2017   »   Grand Prix Cycliste la Marseillaise  (1.1),Lilian_Calmejane,3,Direct_Energie_2017
29-01-2017, 2017   »   Grand Prix Cycliste la Marseillaise  (1.1),Julien_El_Fares,4,Delko_Marseille_Provence_KTM_2017
29-01-2017, 2017   »   Grand Prix Cycliste la Marseillaise  (1.1),Tony_Gallopin,5,Lotto_Soudal_2017
29-01-2017, 2017   »   Grand Prix Cycliste la Marseillaise  (1.1),Mikael_Cherel,6,AG2R_La_Mondiale_2017
29-01-2017, 2017   »   Grand Prix Cycliste la Marseillaise  (1.1),Mauro_Finetto,7,Delko_Marseille_Provence_KTM_2017
29-01-2017, 2017   »   Grand Prix Cycliste la Marseillaise  (1.1),Hubert_Dupont,8,AG2R_La_Mondiale_2017
29-01-2017, 2017   »   Grand Prix Cycliste la Marseillaise  (1.1),Thibaut_Pinot,9,FDJ_2017
29-01-2017, 2017   »   Grand Prix Cycliste la Marseillaise  (1.1),Samuel_Dumoulin,10,AG2R_La_Mondiale_2017
29-01-2017, 2017   »   Grand Prix Cycliste la Marseillaise  (1.1),Jasper_De_Buyst,11,Lotto_Soudal_2017
29-01-2017, 2017   »   Grand Prix Cycliste la Marseillaise  (1.1),Julien_Simon,12,"Cofidis,_Solutions_Credits_2017"
29-01-2017, 2017   »   Grand Prix Cycliste la Marseillaise  (1.1),Ryan_Anderson,13,Direct_Energie_2017
29-01-2017, 2017   »   Grand Prix Cycliste la Marseillaise  (1.1),Thibault_Ferasse,14,Equipe_Cycliste_Armee_de_Terre_2017
29-01-2017, 2017   »   Grand Prix Cycliste la Marseillaise  (1.1),Romain_Hardy,15,Fortuneo_Vital_Concept_2017
29-01-2017, 2017   »   Grand Prix Cycliste la Marseillaise  (1.1),Julien_Antomarchi,16,Roubaix_Lille_Metropole_2017
29-01-2017, 2017   »   Grand Prix Cycliste la Marseillaise  (1.1),Dimitri_Claeys,17,"Cofidis,_Solutions_Credits_2017"
29-01-2017, 2017   »   Grand Prix Cycliste la Marseillaise  (1.1),Yoann_Offredo,18,Wanty_Groupe_Gobert_2017
29-01-2017, 2017   »   Grand Prix Cycliste la Marseillaise  (1.1),Roland_Thalmann,19,Team_Roth_Akros_2017
29-01-2017, 2017   »   Grand Prix Cycliste la Marseillaise  (1.1),Angel_Madrazo,20,Delko_Marseille_Provence_KTM_2017
29-01-2017, 2017   »   Grand Prix Cycliste la Marseillaise  (1.1),Dimitri_Peyskens,21,WB_Veranclassic_Aqua_Protect_2017
29-01-2017, 2017   »   Grand Prix Cycliste la Marseillaise  (1.1),Jonathan_Hivert,22,Direct_Energie_2017
29-01-2017, 2017   »   Grand Prix Cycliste la Marseillaise  (1.1),Thomas_Degand,23,Wanty_Groupe_Gobert_2017
29-01-2017, 2017   »   Grand Prix Cycliste la Marseillaise  (1.1),Jerome_Baugnies,24,Wanty_Groupe_Gobert_2017
29-01-2017, 2017   »   Grand Prix Cycliste la Marseillaise  (1.1),Guillaume_Martin,25,Wanty_Groupe_Gobert_2017
29-01-2017, 2017   »   Grand Prix Cycliste la Marseillaise  (1.1),Anthony_Delaplace,26,Fortuneo_Vital_Concept_2017
29-01-2017, 2017   »   Grand Prix Cycliste la Marseillaise  (1.1),Arnold_Jeannesson,27,Fortuneo_Vital_Concept_2017
29-01-2017, 2017   »   Grand Prix Cycliste la Marseillaise  (1.1),Alexandre_Geniez,28,AG2R_La_Mondiale_2017
29-01-2017, 2017   »   Grand Prix Cycliste la Marseillaise  (1.1),Jelle_Vanendert,29,Lotto_Soudal_2017
29-01-2017, 2017   »   Grand Prix Cycliste la Marseillaise  (1.1),David_Menut,30,HP_BTP_-_Auber93_2017
29-01-2017, 2017   »   Grand Prix Cycliste la Marseillaise  (1.1),Sean_Mackinnon,31,An_Post_Chain_Reaction_2017
29-01-2017, 2017   »   Grand Prix Cycliste la Marseillaise  (1.1),Guillaume_Bonnafond,32,"Cofidis,_Solutions_Credits_2017"
29-01-2017, 2017   »   Grand Prix Cycliste la Marseillaise  (1.1),nicolas_Baldo,33,HP_BTP_-_Auber93_2017
29-01-2017, 2017   »   Grand Prix Cycliste la Marseillaise  (1.1),Kevin_Le_Cunff,34,HP_BTP_-_Auber93_2017
29-01-2017, 2017   »   Grand Prix Cycliste la Marseillaise  (1.1),Edward_Planckaert,35,Sport_Vlaanderen_Baloise_2017
29-01-2017, 2017   »   Grand Prix Cycliste la Marseillaise  (1.1),Yann_Guyot,36,Equipe_Cycliste_Armee_de_Terre_2017
29-01-2017, 2017   »   Grand Prix Cycliste la Marseillaise  (1.1),Jeremy_Cabot,37,Roubaix_Lille_Metropole_2017
29-01-2017, 2017   »   Grand Prix Cycliste la Marseillaise  (1.1),Romain_Le_Roux,38,Equipe_Cycliste_Armee_de_Terre_2017
29-01-2017, 2017   »   Grand Prix Cycliste la Marseillaise  (1.1),Remy_Di_Gregorio,39,Delko_Marseille_Provence_KTM_2017
29-01-2017, 2017   »   Grand Prix Cycliste la Marseillaise  (1.1),Matthew_Teggart,40,An_Post_Chain_Reaction_2017
29-01-2017, 2017   »   Grand Prix Cycliste la Marseillaise  (1.1),Thomas_Sprengers,41,Sport_Vlaanderen_Baloise_2017
19-02-2017, 2017   »   Vuelta a Andalucia Ruta Ciclista Del Sol  (2.HC),nbcoureurs,124,all
29-01-2017, 2017   »   Grand Prix Cycliste la Marseillaise  (1.1),Huub_Duijn,42,Verandas_Willems_Crelan_2017
29-01-2017, 2017   »   Grand Prix Cycliste la Marseillaise  (1.1),Jimmy_Raibaud,43,Equipe_Cycliste_Armee_de_Terre_2017
29-01-2017, 2017   »   Grand Prix Cycliste la Marseillaise  (1.1),Romain_Combaud,44,Delko_Marseille_Provence_KTM_2017
29-01-2017, 2017   »   Grand Prix Cycliste la Marseillaise  (1.1),Anthony_Maldonado,45,HP_BTP_-_Auber93_2017
29-01-2017, 2017   »   Grand Prix Cycliste la Marseillaise  (1.1),Jimmy_Turgis,46,"Cofidis,_Solutions_Credits_2017"
29-01-2017, 2017   »   Grand Prix Cycliste la Marseillaise  (1.1),Quentin_Pacher,47,Delko_Marseille_Provence_KTM_2017
29-01-2017, 2017   »   Grand Prix Cycliste la Marseillaise  (1.1),Olivier_Pardini,48,WB_Veranclassic_Aqua_Protect_2017
29-01-2017, 2017   »   Grand Prix Cycliste la Marseillaise  (1.1),Jonathan_Fumeaux,49,Team_Roth_Akros_2017
29-01-2017, 2017   »   Grand Prix Cycliste la Marseillaise  (1.1),Florian_Vachon,50,Fortuneo_Vital_Concept_2017
29-01-2017, 2017   »   Grand Prix Cycliste la Marseillaise  (1.1),Rudy_Molard,51,FDJ_2017
29-01-2017, 2017   »   Grand Prix Cycliste la Marseillaise  (1.1),Yoann_Bagot,52,"Cofidis,_Solutions_Credits_2017"
29-01-2017, 2017   »   Grand Prix Cycliste la Marseillaise  (1.1),Pieter_Vanspeybrouck,53,Wanty_Groupe_Gobert_2017
29-01-2017, 2017   »   Grand Prix Cycliste la Marseillaise  (1.1),Flavien_Dassonville,54,HP_BTP_-_Auber93_2017
29-01-2017, 2017   »   Grand Prix Cycliste la Marseillaise  (1.1),Brice_Feillu,55,Fortuneo_Vital_Concept_2017
29-01-2017, 2017   »   Grand Prix Cycliste la Marseillaise  (1.1),Guillaume_Levarlet,56,Wanty_Groupe_Gobert_2017
29-01-2017, 2017   »   Grand Prix Cycliste la Marseillaise  (1.1),Tosh_Van_Der_Sande,57,Lotto_Soudal_2017
29-01-2017, 2017   »   Grand Prix Cycliste la Marseillaise  (1.1),Jens_Debusschere,58,Lotto_Soudal_2017
29-01-2017, 2017   »   Grand Prix Cycliste la Marseillaise  (1.1),Maxime_Monfort,59,Lotto_Soudal_2017
29-01-2017, 2017   »   Grand Prix Cycliste la Marseillaise  (1.1),Quentin_Jauregui,60,AG2R_La_Mondiale_2017
29-01-2017, 2017   »   Grand Prix Cycliste la Marseillaise  (1.1),Maxime_Vantomme,61,WB_Veranclassic_Aqua_Protect_2017
29-01-2017, 2017   »   Grand Prix Cycliste la Marseillaise  (1.1),Przemyslaw_Kasperkiewicz,62,An_Post_Chain_Reaction_2017
29-01-2017, 2017   »   Grand Prix Cycliste la Marseillaise  (1.1),Jarl_Salomein,63,Sport_Vlaanderen_Baloise_2017
29-01-2017, 2017   »   Grand Prix Cycliste la Marseillaise  (1.1),Stijn_Steels,64,Sport_Vlaanderen_Baloise_2017
29-01-2017, 2017   »   Grand Prix Cycliste la Marseillaise  (1.1),Bert_Van_Lerberghe,65,Sport_Vlaanderen_Baloise_2017
29-01-2017, 2017   »   Grand Prix Cycliste la Marseillaise  (1.1),Kenneth_Van_Rooy,66,Sport_Vlaanderen_Baloise_2017
29-01-2017, 2017   »   Grand Prix Cycliste la Marseillaise  (1.1),Felix_Pouilly,67,Roubaix_Lille_Metropole_2017
29-01-2017, 2017   »   Grand Prix Cycliste la Marseillaise  (1.1),Frederik_Backaert,68,Wanty_Groupe_Gobert_2017
29-01-2017, 2017   »   Grand Prix Cycliste la Marseillaise  (1.1),Lawrence_naesen,69,WB_Veranclassic_Aqua_Protect_2017
29-01-2017, 2017   »   Grand Prix Cycliste la Marseillaise  (1.1),Antoine_Warnier,70,WB_Veranclassic_Aqua_Protect_2017
29-01-2017, 2017   »   Grand Prix Cycliste la Marseillaise  (1.1),Jeremy_Lecroq,71,Roubaix_Lille_Metropole_2017
29-01-2017, 2017   »   Grand Prix Cycliste la Marseillaise  (1.1),Joeri_Calleeuw,72,Roubaix_Lille_Metropole_2017
12-02-2017, 2017   »   54th Trofeo Laigueglia  (1.HC),nbcoureurs,78,all
29-01-2017, 2017   »   Grand Prix Cycliste la Marseillaise  (1.1),Olivier_Le_Gac,73,FDJ_2017
29-01-2017, 2017   »   Grand Prix Cycliste la Marseillaise  (1.1),Armindo_Fonseca,74,Fortuneo_Vital_Concept_2017
29-01-2017, 2017   »   Grand Prix Cycliste la Marseillaise  (1.1),Paul_Ourselin,75,Direct_Energie_2017
29-01-2017, 2017   »   Grand Prix Cycliste la Marseillaise  (1.1),Alex_Kirsch,76,WB_Veranclassic_Aqua_Protect_2017
29-01-2017, 2017   »   Grand Prix Cycliste la Marseillaise  (1.1),Lukas_Jaun,77,Team_Roth_Akros_2017
29-01-2017, 2017   »   Grand Prix Cycliste la Marseillaise  (1.1),Alexandre_Pichot,78,Direct_Energie_2017
29-01-2017, 2017   »   Grand Prix Cycliste la Marseillaise  (1.1),nans_Peters,79,AG2R_La_Mondiale_2017
29-01-2017, 2017   »   Grand Prix Cycliste la Marseillaise  (1.1),Jelle_Wallays,80,Lotto_Soudal_2017
29-01-2017, 2017   »   Grand Prix Cycliste la Marseillaise  (1.1),David_Gaudu,81,FDJ_2017
29-01-2017, 2017   »   Grand Prix Cycliste la Marseillaise  (1.1),Jeremy_Bescond,82,HP_BTP_-_Auber93_2017
29-01-2017, 2017   »   Grand Prix Cycliste la Marseillaise  (1.1),Fabien_Grellier,83,Direct_Energie_2017
29-01-2017, 2017   »   Grand Prix Cycliste la Marseillaise  (1.1),Dylan_Kowalski,84,Roubaix_Lille_Metropole_2017
29-01-2017, 2017   »   Grand Prix Cycliste la Marseillaise  (1.1),Valentin_Baillifard,85,Team_Roth_Akros_2017
29-01-2017, 2017   »   Grand Prix Cycliste la Marseillaise  (1.1),Fabien_Canal,86,Equipe_Cycliste_Armee_de_Terre_2017
29-01-2017, 2017   »   Trofeo Palma  (1.1),nbcoureurs,127,all
12-02-2017, 2017   »   54th Trofeo Laigueglia  (1.HC),Fabio_Felline,1,Italy_2017
12-02-2017, 2017   »   54th Trofeo Laigueglia  (1.HC),Romain_Hardy,2,Fortuneo_Vital_Concept_2017
12-02-2017, 2017   »   54th Trofeo Laigueglia  (1.HC),Mauro_Finetto,3,Delko_Marseille_Provence_KTM_2017
12-02-2017, 2017   »   54th Trofeo Laigueglia  (1.HC),Matteo_Trentin,4,Italy_2017
12-02-2017, 2017   »   54th Trofeo Laigueglia  (1.HC),Cyril_Gautier,5,AG2R_La_Mondiale_2017
12-02-2017, 2017   »   54th Trofeo Laigueglia  (1.HC),Francesco_Gavazzi,6,Androni_Giocattoli_2017
12-02-2017, 2017   »   54th Trofeo Laigueglia  (1.HC),Arthur_Vichot,7,FDJ_2017
12-02-2017, 2017   »   54th Trofeo Laigueglia  (1.HC),Matej_Mohoric,8,UAE_Team_Emirates_2017
12-02-2017, 2017   »   54th Trofeo Laigueglia  (1.HC),Mattia_Cattaneo,9,Androni_Giocattoli_2017
12-02-2017, 2017   »   54th Trofeo Laigueglia  (1.HC),Romain_Combaud,10,Delko_Marseille_Provence_KTM_2017
12-02-2017, 2017   »   54th Trofeo Laigueglia  (1.HC),Marco_Frapporti,11,Androni_Giocattoli_2017
29-01-2017, 2017   »   Grand Prix Cycliste la Marseillaise  (1.1),Mathias_Le_Turnier,87,"Cofidis,_Solutions_Credits_2017"
29-01-2017, 2017   »   Grand Prix Cycliste la Marseillaise  (1.1),Jeremy_Leveau,88,Roubaix_Lille_Metropole_2017
29-01-2017, 2017   »   Grand Prix Cycliste la Marseillaise  (1.1),Damien_Touze,89,HP_BTP_-_Auber93_2017
29-01-2017, 2017   »   Grand Prix Cycliste la Marseillaise  (1.1),Leo_Vincent,90,FDJ_2017
29-01-2017, 2017   »   Grand Prix Cycliste la Marseillaise  (1.1),Romain_Campistrous,91,Equipe_Cycliste_Armee_de_Terre_2017
29-01-2017, 2017   »   Grand Prix Cycliste la Marseillaise  (1.1),Sebastien_Delfosse,92,WB_Veranclassic_Aqua_Protect_2017
29-01-2017, 2017   »   Grand Prix Cycliste la Marseillaise  (1.1),Massimo_Vanderaerden,93,An_Post_Chain_Reaction_2017
29-01-2017, 2017   »   Grand Prix Cycliste la Marseillaise  (1.1),Romain_Feillu,94,HP_BTP_-_Auber93_2017
29-01-2017, 2017   »   Grand Prix Cycliste la Marseillaise  (1.1),Hugo_Houle,95,AG2R_La_Mondiale_2017
29-01-2017, 2017   »   Grand Prix Cycliste la Marseillaise  (1.1),Kevin_Lebreton,96,Equipe_Cycliste_Armee_de_Terre_2017
29-01-2017, 2017   »   Grand Prix Cycliste la Marseillaise  (1.1),Anthony_Turgis,97,"Cofidis,_Solutions_Credits_2017"
29-01-2017, 2017   »   Grand Prix Cycliste la Marseillaise  (1.1),Edvaldas_Siskevicius,98,Delko_Marseille_Provence_KTM_2017
29-01-2017, 2017   »   Grand Prix Cycliste la Marseillaise  (1.1),Julien_Duval,99,AG2R_La_Mondiale_2017
29-01-2017, 2017   »   Grand Prix Cycliste la Marseillaise  (1.1),Davy_Gunst,100,An_Post_Chain_Reaction_2017
29-01-2017, 2017   »   Trofeo Palma  (1.1),Daniel_Mclay,1,Fortuneo_Vital_Concept_2017
29-01-2017, 2017   »   Trofeo Palma  (1.1),Matteo_Pelucchi,2,Bora_Hansgrohe_2017
29-01-2017, 2017   »   Trofeo Palma  (1.1),nacer_Bouhanni,3,"Cofidis,_Solutions_Credits_2017"
29-01-2017, 2017   »   Trofeo Palma  (1.1),Andre_Greipel,4,Lotto_Soudal_2017
29-01-2017, 2017   »   Trofeo Palma  (1.1),Raymond_Kreder,5,Roompot_Nederlandse_Loterijn_2017
29-01-2017, 2017   »   Trofeo Palma  (1.1),Coen_Vermeltfoort,6,Roompot_Nederlandse_Loterijn_2017
29-01-2017, 2017   »   Trofeo Palma  (1.1),Lukasz_Wisniowski,7,Team_Sky_2017
29-01-2017, 2017   »   Trofeo Palma  (1.1),Enrique_Sanz,8,Spain_2017
29-01-2017, 2017   »   Trofeo Palma  (1.1),Jonas_Koch,9,Germany_2017
29-01-2017, 2017   »   Trofeo Palma  (1.1),Alexander_Porsev,10,Gazprom_RusVelo_2017
29-01-2017, 2017   »   Trofeo Palma  (1.1),Albert_Torres,11,Inteja_Dominican_Cycling_Team_2017
29-01-2017, 2017   »   Trofeo Palma  (1.1),Sanchez_Canellas,12,Spain_2017
28-01-2017, 2017   »   Trofeo Andratx-Mirador des Colomer  (1.1),nbcoureurs,78,all
